,Unnamed: 0,Id,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
2891,41,42,4.5,2.3,1.3,0.3,Iris-setosa
2338,50,51,7.0,3.2,4.7,1.4,Iris-versicolor
819,20,21,5.4,3.4,1.7,0.2,Iris-setosa
3053,77,78,6.7,3.0,5.0,1.7,Iris-versicolor
3102,54,55,6.5,2.8,4.6,1.5,Iris-versicolor
25,49,50,5.0,3.3,1.4,0.2,Iris-setosa
1649,75,76,6.6,3.0,4.4,1.4,Iris-versicolor
2286,123,124,6.3,2.7,4.9,1.8,Iris-virginica
2694,19,20,5.1,3.8,1.5,0.3,Iris-setosa
969,131,132,7.9,3.8,6.4,2.0,Iris-virginica
1323,125,126,7.2,3.2,6.0,1.8,Iris-virginica
1791,104,105,6.5,3.0,5.8,2.2,Iris-virginica
1468,46,47,5.1,3.8,1.6,0.2,Iris-setosa
1423,134,135,6.1,2.6,5.6,1.4,Iris-virginica
2673,93,94,5.0,2.3,3.3,1.0,Iris-versicolor
1469,43,44,5.0,3.5,1.6,0.6,Iris-setosa
1380,141,142,6.9,3.1,5.1,2.3,Iris-virginica
507,55,56,5.7,2.8,4.5,1.3,Iris-versicolor
2210,84,85,5.4,3.0,4.5,1.5,Iris-versicolor
2062,139,140,6.9,3.1,5.4,2.1,Iris-virginica
1757,125,126,7.2,3.2,6.0,1.8,Iris-virginica
2500,131,132,7.9,3.8,6.4,2.0,Iris-virginica
538,74,75,6.4,2.9,4.3,1.3,Iris-versicolor
172,44,45,5.1,3.8,1.9,0.4,Iris-setosa
2212,66,67,5.6,3.0,4.5,1.5,Iris-versicolor
270,106,107,4.9,2.5,4.5,1.7,Iris-virginica
2531,41,42,4.5,2.3,1.3,0.3,Iris-setosa
591,5,6,5.4,3.9,1.7,0.4,Iris-setosa
580,40,41,5.0,3.5,1.3,0.3,Iris-setosa
1900,59,60,5.2,2.7,3.9,1.4,Iris-versicolor
916,115,116,6.4,3.2,5.3,2.3,Iris-virginica
377,99,100,5.7,2.8,4.1,1.3,Iris-versicolor
717,107,108,7.3,2.9,6.3,1.8,Iris-virginica
1665,107,108,7.3,2.9,6.3,1.8,Iris-virginica
347,65,66,6.7,3.1,4.4,1.4,Iris-versicolor
872,40,41,5.0,3.5,1.3,0.3,Iris-setosa
606,143,144,6.8,3.2,5.9,2.3,Iris-virginica
134,80,81,5.5,2.4,3.8,1.1,Iris-versicolor
244,126,127,6.2,2.8,4.8,1.8,Iris-virginica
2250,103,104,6.3,2.9,5.6,1.8,Iris-virginica
314,108,109,6.7,2.5,5.8,1.8,Iris-virginica
825,111,112,6.4,2.7,5.3,1.9,Iris-virginica
133,22,23,4.6,3.6,1.0,0.2,Iris-setosa
927,47,48,4.6,3.2,1.4,0.2,Iris-setosa
3046,117,118,7.7,3.8,6.7,2.2,Iris-virginica
1834,64,65,5.6,2.9,3.6,1.3,Iris-versicolor
3120,76,77,6.8,2.8,4.8,1.4,Iris-versicolor
1403,143,144,6.8,3.2,5.9,2.3,Iris-virginica
442,75,76,6.6,3.0,4.4,1.4,Iris-versicolor
1515,126,127,6.2,2.8,4.8,1.8,Iris-virginica
1853,30,31,4.8,3.1,1.6,0.2,Iris-setosa
2041,91,92,6.1,3.0,4.6,1.4,Iris-versicolor
2040,19,20,5.1,3.8,1.5,0.3,Iris-setosa
2637,105,106,7.6,3.0,6.6,2.1,Iris-virginica
348,24,25,4.8,3.4,1.9,0.2,Iris-setosa
2324,23,24,5.1,3.3,1.7,0.5,Iris-setosa
1200,105,106,7.6,3.0,6.6,2.1,Iris-virginica
1189,33,34,5.5,4.2,1.4,0.2,Iris-setosa
1532,93,94,5.0,2.3,3.3,1.0,Iris-versicolor
11,94,95,5.6,2.7,4.2,1.3,Iris-versicolor
1636,52,53,6.9,3.1,4.9,1.5,Iris-versicolor
865,124,125,6.7,3.3,5.7,2.1,Iris-virginica
772,17,18,5.1,3.5,1.4,0.3,Iris-setosa
547,17,18,5.1,3.5,1.4,0.3,Iris-setosa
1548,122,123,7.7,2.8,6.7,2.0,Iris-virginica
2018,46,47,5.1,3.8,1.6,0.2,Iris-setosa
1647,61,62,5.9,3.0,4.2,1.5,Iris-versicolor
166,23,24,5.1,3.3,1.7,0.5,Iris-setosa
2636,143,144,6.8,3.2,5.9,2.3,Iris-virginica
3001,112,113,6.8,3.0,5.5,2.1,Iris-virginica
1518,138,139,6.0,3.0,4.8,1.8,Iris-virginica
888,46,47,5.1,3.8,1.6,0.2,Iris-setosa
1575,53,54,5.5,2.3,4.0,1.3,Iris-versicolor
2785,94,95,5.6,2.7,4.2,1.3,Iris-versicolor
1981,77,78,6.7,3.0,5.0,1.7,Iris-versicolor
752,135,136,7.7,3.0,6.1,2.3,Iris-virginica
1152,18,19,5.7,3.8,1.7,0.3,Iris-setosa
1406,114,115,5.8,2.8,5.1,2.4,Iris-virginica
1279,19,20,5.1,3.8,1.5,0.3,Iris-setosa
3153,45,46,4.8,3.0,1.4,0.3,Iris-setosa
1194,21,22,5.1,3.7,1.5,0.4,Iris-setosa
1865,24,25,4.8,3.4,1.9,0.2,Iris-setosa
2594,25,26,5.0,3.0,1.6,0.2,Iris-setosa
2330,24,25,4.8,3.4,1.9,0.2,Iris-setosa
639,68,69,6.2,2.2,4.5,1.5,Iris-versicolor
1698,93,94,5.0,2.3,3.3,1.0,Iris-versicolor
3179,13,14,4.3,3.0,1.1,0.1,Iris-setosa
1309,114,115,5.8,2.8,5.1,2.4,Iris-virginica
2567,149,150,5.9,3.0,5.1,1.8,Iris-virginica
2028,123,124,6.3,2.7,4.9,1.8,Iris-virginica
1331,107,108,7.3,2.9,6.3,1.8,Iris-virginica
532,140,141,6.7,3.1,5.6,2.4,Iris-virginica
2954,5,6,5.4,3.9,1.7,0.4,Iris-setosa
2080,13,14,4.3,3.0,1.1,0.1,Iris-setosa
103,91,92,6.1,3.0,4.6,1.4,Iris-versicolor
1903,129,130,7.2,3.0,5.8,1.6,Iris-virginica
663,115,116,6.4,3.2,5.3,2.3,Iris-virginica
407,119,120,6.0,2.2,5.0,1.5,Iris-virginica
2058,144,145,6.7,3.3,5.7,2.5,Iris-virginica
617,117,118,7.7,3.8,6.7,2.2,Iris-virginica
1874,132,133,6.4,2.8,5.6,2.2,Iris-virginica
27,88,89,5.6,3.0,4.1,1.3,Iris-versicolor
2555,145,146,6.7,3.0,5.2,2.3,Iris-virginica
2327,106,107,4.9,2.5,4.5,1.7,Iris-virginica
1270,118,119,7.7,2.6,6.9,2.3,Iris-virginica
1249,134,135,6.1,2.6,5.6,1.4,Iris-virginica
2269,125,126,7.2,3.2,6.0,1.8,Iris-virginica
1057,139,140,6.9,3.1,5.4,2.1,Iris-virginica
864,11,12,4.8,3.4,1.6,0.2,Iris-setosa
1890,47,48,4.6,3.2,1.4,0.2,Iris-setosa
1471,136,137,6.3,3.4,5.6,2.4,Iris-virginica
1647,61,62,5.9,3.0,4.2,1.5,Iris-versicolor
1824,92,93,5.8,2.6,4.0,1.2,Iris-versicolor
3122,65,66,6.7,3.1,4.4,1.4,Iris-versicolor
1767,32,33,5.2,4.1,1.5,0.1,Iris-setosa
2488,91,92,6.1,3.0,4.6,1.4,Iris-versicolor
487,97,98,6.2,2.9,4.3,1.3,Iris-versicolor
2999,52,53,6.9,3.1,4.9,1.5,Iris-versicolor
1428,88,89,5.6,3.0,4.1,1.3,Iris-versicolor
3104,79,80,5.7,2.6,3.5,1.0,Iris-versicolor
847,101,102,5.8,2.7,5.1,1.9,Iris-virginica
832,8,9,4.4,2.9,1.4,0.2,Iris-setosa
3023,45,46,4.8,3.0,1.4,0.3,Iris-setosa
287,89,90,5.5,2.5,4.0,1.3,Iris-versicolor
2745,68,69,6.2,2.2,4.5,1.5,Iris-versicolor
1904,53,54,5.5,2.3,4.0,1.3,Iris-versicolor
1310,110,111,6.5,3.2,5.1,2.0,Iris-virginica
239,81,82,5.5,2.4,3.7,1.0,Iris-versicolor
3171,74,75,6.4,2.9,4.3,1.3,Iris-versicolor
2683,114,115,5.8,2.8,5.1,2.4,Iris-virginica
79,22,23,4.6,3.6,1.0,0.2,Iris-setosa
1297,49,50,5.0,3.3,1.4,0.2,Iris-setosa
1504,118,119,7.7,2.6,6.9,2.3,Iris-virginica
645,29,30,4.7,3.2,1.6,0.2,Iris-setosa
1524,76,77,6.8,2.8,4.8,1.4,Iris-versicolor
597,29,30,4.7,3.2,1.6,0.2,Iris-setosa
2385,50,51,7.0,3.2,4.7,1.4,Iris-versicolor
978,54,55,6.5,2.8,4.6,1.5,Iris-versicolor
1111,110,111,6.5,3.2,5.1,2.0,Iris-virginica
680,97,98,6.2,2.9,4.3,1.3,Iris-versicolor
1514,10,11,5.4,3.7,1.5,0.2,Iris-setosa
891,9,10,4.9,3.1,1.5,0.1,Iris-setosa
2875,81,82,5.5,2.4,3.7,1.0,Iris-versicolor
3023,45,46,4.8,3.0,1.4,0.3,Iris-setosa
2681,79,80,5.7,2.6,3.5,1.0,Iris-versicolor
1380,141,142,6.9,3.1,5.1,2.3,Iris-virginica
788,63,64,6.1,2.9,4.7,1.4,Iris-versicolor
1319,32,33,5.2,4.1,1.5,0.1,Iris-setosa
1006,81,82,5.5,2.4,3.7,1.0,Iris-versicolor
1458,92,93,5.8,2.6,4.0,1.2,Iris-versicolor
3178,27,28,5.2,3.5,1.5,0.2,Iris-setosa
2553,71,72,6.1,2.8,4.0,1.3,Iris-versicolor
448,97,98,6.2,2.9,4.3,1.3,Iris-versicolor
260,126,127,6.2,2.8,4.8,1.8,Iris-virginica
1742,85,86,6.0,3.4,4.5,1.6,Iris-versicolor
1514,10,11,5.4,3.7,1.5,0.2,Iris-setosa
787,36,37,5.5,3.5,1.3,0.2,Iris-setosa
2074,39,40,5.1,3.4,1.5,0.2,Iris-setosa
496,75,76,6.6,3.0,4.4,1.4,Iris-versicolor
2528,110,111,6.5,3.2,5.1,2.0,Iris-virginica
658,106,107,4.9,2.5,4.5,1.7,Iris-virginica
1465,71,72,6.1,2.8,4.0,1.3,Iris-versicolor
1046,90,91,5.5,2.6,4.4,1.2,Iris-versicolor
12,103,104,6.3,2.9,5.6,1.8,Iris-virginica
1200,105,106,7.6,3.0,6.6,2.1,Iris-virginica
115,74,75,6.4,2.9,4.3,1.3,Iris-versicolor
192,29,30,4.7,3.2,1.6,0.2,Iris-setosa
767,13,14,4.3,3.0,1.1,0.1,Iris-setosa
119,133,134,6.3,2.8,5.1,1.5,Iris-virginica
1911,25,26,5.0,3.0,1.6,0.2,Iris-setosa
2470,28,29,5.2,3.4,1.4,0.2,Iris-setosa
3114,90,91,5.5,2.6,4.4,1.2,Iris-versicolor
1572,61,62,5.9,3.0,4.2,1.5,Iris-versicolor
1674,73,74,6.1,2.8,4.7,1.2,Iris-versicolor
2195,125,126,7.2,3.2,6.0,1.8,Iris-virginica
763,28,29,5.2,3.4,1.4,0.2,Iris-setosa
2836,130,131,7.4,2.8,6.1,1.9,Iris-virginica
1517,23,24,5.1,3.3,1.7,0.5,Iris-setosa
1686,10,11,5.4,3.7,1.5,0.2,Iris-setosa
935,56,57,6.3,3.3,4.7,1.6,Iris-versicolor
46,49,50,5.0,3.3,1.4,0.2,Iris-setosa
1051,138,139,6.0,3.0,4.8,1.8,Iris-virginica
3083,7,8,5.0,3.4,1.5,0.2,Iris-setosa
1646,67,68,5.8,2.7,4.1,1.0,Iris-versicolor
2354,8,9,4.4,2.9,1.4,0.2,Iris-setosa
2706,35,36,5.0,3.2,1.2,0.2,Iris-setosa
1073,116,117,6.5,3.0,5.5,1.8,Iris-virginica
2155,79,80,5.7,2.6,3.5,1.0,Iris-versicolor
2805,38,39,4.4,3.0,1.3,0.2,Iris-setosa
1371,91,92,6.1,3.0,4.6,1.4,Iris-versicolor
1579,77,78,6.7,3.0,5.0,1.7,Iris-versicolor
3113,56,57,6.3,3.3,4.7,1.6,Iris-versicolor
681,117,118,7.7,3.8,6.7,2.2,Iris-virginica
981,9,10,4.9,3.1,1.5,0.1,Iris-setosa
1091,38,39,4.4,3.0,1.3,0.2,Iris-setosa
184,64,65,5.6,2.9,3.6,1.3,Iris-versicolor
2799,22,23,4.6,3.6,1.0,0.2,Iris-setosa
2252,133,134,6.3,2.8,5.1,1.5,Iris-virginica
530,131,132,7.9,3.8,6.4,2.0,Iris-virginica
1604,132,133,6.4,2.8,5.6,2.2,Iris-virginica
2135,142,143,5.8,2.7,5.1,1.9,Iris-virginica
1737,109,110,7.2,3.6,6.1,2.5,Iris-virginica
3114,90,91,5.5,2.6,4.4,1.2,Iris-versicolor
6,16,17,5.4,3.9,1.3,0.4,Iris-setosa
1799,4,5,5.0,3.6,1.4,0.2,Iris-setosa
287,89,90,5.5,2.5,4.0,1.3,Iris-versicolor
2847,99,100,5.7,2.8,4.1,1.3,Iris-versicolor
720,85,86,6.0,3.4,4.5,1.6,Iris-versicolor
2275,96,97,5.7,2.9,4.2,1.3,Iris-versicolor
2757,118,119,7.7,2.6,6.9,2.3,Iris-virginica
2262,75,76,6.6,3.0,4.4,1.4,Iris-versicolor
5,149,150,5.9,3.0,5.1,1.8,Iris-virginica
178,28,29,5.2,3.4,1.4,0.2,Iris-setosa
1129,13,14,4.3,3.0,1.1,0.1,Iris-setosa
2592,75,76,6.6,3.0,4.4,1.4,Iris-versicolor
994,53,54,5.5,2.3,4.0,1.3,Iris-versicolor
2360,128,129,6.4,2.8,5.6,2.1,Iris-virginica
3126,135,136,7.7,3.0,6.1,2.3,Iris-virginica
886,58,59,6.6,2.9,4.6,1.3,Iris-versicolor
2078,4,5,5.0,3.6,1.4,0.2,Iris-setosa
952,17,18,5.1,3.5,1.4,0.3,Iris-setosa
1988,130,131,7.4,2.8,6.1,1.9,Iris-virginica
293,71,72,6.1,2.8,4.0,1.3,Iris-versicolor
2728,89,90,5.5,2.5,4.0,1.3,Iris-versicolor
2591,19,20,5.1,3.8,1.5,0.3,Iris-setosa
2854,65,66,6.7,3.1,4.4,1.4,Iris-versicolor
1602,74,75,6.4,2.9,4.3,1.3,Iris-versicolor
657,101,102,5.8,2.7,5.1,1.9,Iris-virginica
418,130,131,7.4,2.8,6.1,1.9,Iris-virginica
1213,131,132,7.9,3.8,6.4,2.0,Iris-virginica
707,58,59,6.6,2.9,4.6,1.3,Iris-versicolor
635,142,143,5.8,2.7,5.1,1.9,Iris-virginica
908,114,115,5.8,2.8,5.1,2.4,Iris-virginica
828,43,44,5.0,3.5,1.6,0.6,Iris-setosa
563,63,64,6.1,2.9,4.7,1.4,Iris-versicolor
2172,7,8,5.0,3.4,1.5,0.2,Iris-setosa
1594,47,48,4.6,3.2,1.4,0.2,Iris-setosa
1030,59,60,5.2,2.7,3.9,1.4,Iris-versicolor
2262,75,76,6.6,3.0,4.4,1.4,Iris-versicolor
3002,118,119,7.7,2.6,6.9,2.3,Iris-virginica
2885,22,23,4.6,3.6,1.0,0.2,Iris-setosa
273,102,103,7.1,3.0,5.9,2.1,Iris-virginica
2514,124,125,6.7,3.3,5.7,2.1,Iris-virginica
1130,40,41,5.0,3.5,1.3,0.3,Iris-setosa
356,104,105,6.5,3.0,5.8,2.2,Iris-virginica
2782,48,49,5.3,3.7,1.5,0.2,Iris-setosa
1327,19,20,5.1,3.8,1.5,0.3,Iris-setosa
1162,134,135,6.1,2.6,5.6,1.4,Iris-virginica
2459,97,98,6.2,2.9,4.3,1.3,Iris-versicolor
548,143,144,6.8,3.2,5.9,2.3,Iris-virginica
590,70,71,5.9,3.2,4.8,1.8,Iris-versicolor
839,23,24,5.1,3.3,1.7,0.5,Iris-setosa
166,23,24,5.1,3.3,1.7,0.5,Iris-setosa
826,80,81,5.5,2.4,3.8,1.1,Iris-versicolor
1414,94,95,5.6,2.7,4.2,1.3,Iris-versicolor
2707,138,139,6.0,3.0,4.8,1.8,Iris-virginica
1879,46,47,5.1,3.8,1.6,0.2,Iris-setosa
2579,13,14,4.3,3.0,1.1,0.1,Iris-setosa
2759,77,78,6.7,3.0,5.0,1.7,Iris-versicolor
274,39,40,5.1,3.4,1.5,0.2,Iris-setosa
2668,51,52,6.4,3.2,4.5,1.5,Iris-versicolor
413,23,24,5.1,3.3,1.7,0.5,Iris-setosa
222,134,135,6.1,2.6,5.6,1.4,Iris-virginica
1529,135,136,7.7,3.0,6.1,2.3,Iris-virginica
2481,139,140,6.9,3.1,5.4,2.1,Iris-virginica
2714,74,75,6.4,2.9,4.3,1.3,Iris-versicolor
1729,148,149,6.2,3.4,5.4,2.3,Iris-virginica
2081,87,88,6.3,2.3,4.4,1.3,Iris-versicolor
73,11,12,4.8,3.4,1.6,0.2,Iris-setosa
3010,90,91,5.5,2.6,4.4,1.2,Iris-versicolor
3110,64,65,5.6,2.9,3.6,1.3,Iris-versicolor
1104,106,107,4.9,2.5,4.5,1.7,Iris-virginica
1456,11,12,4.8,3.4,1.6,0.2,Iris-setosa
1189,33,34,5.5,4.2,1.4,0.2,Iris-setosa
418,130,131,7.4,2.8,6.1,1.9,Iris-virginica
1860,122,123,7.7,2.8,6.7,2.0,Iris-virginica
1859,49,50,5.0,3.3,1.4,0.2,Iris-setosa
1715,43,44,5.0,3.5,1.6,0.6,Iris-setosa
1066,23,24,5.1,3.3,1.7,0.5,Iris-setosa
511,53,54,5.5,2.3,4.0,1.3,Iris-versicolor
2295,103,104,6.3,2.9,5.6,1.8,Iris-virginica
2528,110,111,6.5,3.2,5.1,2.0,Iris-virginica
433,57,58,4.9,2.4,3.3,1.0,Iris-versicolor
767,13,14,4.3,3.0,1.1,0.1,Iris-setosa
935,56,57,6.3,3.3,4.7,1.6,Iris-versicolor
2857,49,50,5.0,3.3,1.4,0.2,Iris-setosa
509,126,127,6.2,2.8,4.8,1.8,Iris-virginica
2466,141,142,6.9,3.1,5.1,2.3,Iris-virginica
2625,73,74,6.1,2.8,4.7,1.2,Iris-versicolor
2390,110,111,6.5,3.2,5.1,2.0,Iris-virginica
272,55,56,5.7,2.8,4.5,1.3,Iris-versicolor
200,68,69,6.2,2.2,4.5,1.5,Iris-versicolor
809,56,57,6.3,3.3,4.7,1.6,Iris-versicolor
2600,131,132,7.9,3.8,6.4,2.0,Iris-virginica
3075,109,110,7.2,3.6,6.1,2.5,Iris-virginica
3122,65,66,6.7,3.1,4.4,1.4,Iris-versicolor
608,142,143,5.8,2.7,5.1,1.9,Iris-virginica
1108,24,25,4.8,3.4,1.9,0.2,Iris-setosa
1207,121,122,5.6,2.8,4.9,2.0,Iris-virginica
1735,96,97,5.7,2.9,4.2,1.3,Iris-versicolor
3150,94,95,5.6,2.7,4.2,1.3,Iris-versicolor
820,54,55,6.5,2.8,4.6,1.5,Iris-versicolor
1469,43,44,5.0,3.5,1.6,0.6,Iris-setosa
554,33,34,5.5,4.2,1.4,0.2,Iris-setosa
2929,50,51,7.0,3.2,4.7,1.4,Iris-versicolor
572,34,35,4.9,3.1,1.5,0.1,Iris-setosa
2106,71,72,6.1,2.8,4.0,1.3,Iris-versicolor
58,30,31,4.8,3.1,1.6,0.2,Iris-setosa
1727,118,119,7.7,2.6,6.9,2.3,Iris-virginica
1774,106,107,4.9,2.5,4.5,1.7,Iris-virginica
1757,125,126,7.2,3.2,6.0,1.8,Iris-virginica
2918,111,112,6.4,2.7,5.3,1.9,Iris-virginica
255,14,15,5.8,4.0,1.2,0.2,Iris-setosa
1243,68,69,6.2,2.2,4.5,1.5,Iris-versicolor
2263,134,135,6.1,2.6,5.6,1.4,Iris-virginica
922,19,20,5.1,3.8,1.5,0.3,Iris-setosa
2113,85,86,6.0,3.4,4.5,1.6,Iris-versicolor
3117,92,93,5.8,2.6,4.0,1.2,Iris-versicolor
1094,117,118,7.7,3.8,6.7,2.2,Iris-virginica
837,48,49,5.3,3.7,1.5,0.2,Iris-setosa
2450,61,62,5.9,3.0,4.2,1.5,Iris-versicolor
3082,127,128,6.1,3.0,4.9,1.8,Iris-virginica
2718,140,141,6.7,3.1,5.6,2.4,Iris-virginica
2448,64,65,5.6,2.9,3.6,1.3,Iris-versicolor
1799,4,5,5.0,3.6,1.4,0.2,Iris-setosa
178,28,29,5.2,3.4,1.4,0.2,Iris-setosa
1428,88,89,5.6,3.0,4.1,1.3,Iris-versicolor
2161,81,82,5.5,2.4,3.7,1.0,Iris-versicolor
1713,77,78,6.7,3.0,5.0,1.7,Iris-versicolor
698,56,57,6.3,3.3,4.7,1.6,Iris-versicolor
1045,129,130,7.2,3.0,5.8,1.6,Iris-virginica
2174,126,127,6.2,2.8,4.8,1.8,Iris-virginica
761,30,31,4.8,3.1,1.6,0.2,Iris-setosa
1395,8,9,4.4,2.9,1.4,0.2,Iris-setosa
353,7,8,5.0,3.4,1.5,0.2,Iris-setosa
2898,51,52,6.4,3.2,4.5,1.5,Iris-versicolor
283,79,80,5.7,2.6,3.5,1.0,Iris-versicolor
2903,65,66,6.7,3.1,4.4,1.4,Iris-versicolor
1355,119,120,6.0,2.2,5.0,1.5,Iris-virginica
2835,17,18,5.1,3.5,1.4,0.3,Iris-setosa
564,137,138,6.4,3.1,5.5,1.8,Iris-virginica
1954,14,15,5.8,4.0,1.2,0.2,Iris-setosa
1313,9,10,4.9,3.1,1.5,0.1,Iris-setosa
1770,21,22,5.1,3.7,1.5,0.4,Iris-setosa
1630,4,5,5.0,3.6,1.4,0.2,Iris-setosa
929,65,66,6.7,3.1,4.4,1.4,Iris-versicolor
1018,35,36,5.0,3.2,1.2,0.2,Iris-setosa
512,95,96,5.7,3.0,4.2,1.2,Iris-versicolor
1774,106,107,4.9,2.5,4.5,1.7,Iris-virginica
2788,41,42,4.5,2.3,1.3,0.3,Iris-setosa
1127,108,109,6.7,2.5,5.8,1.8,Iris-virginica
2348,113,114,5.7,2.5,5.0,2.0,Iris-virginica
1948,142,143,5.8,2.7,5.1,1.9,Iris-virginica
2994,57,58,4.9,2.4,3.3,1.0,Iris-versicolor
1960,24,25,4.8,3.4,1.9,0.2,Iris-setosa
2042,9,10,4.9,3.1,1.5,0.1,Iris-setosa
2122,147,148,6.5,3.0,5.2,2.0,Iris-virginica
2713,127,128,6.1,3.0,4.9,1.8,Iris-virginica
527,134,135,6.1,2.6,5.6,1.4,Iris-virginica
162,83,84,6.0,2.7,5.1,1.6,Iris-versicolor
551,145,146,6.7,3.0,5.2,2.3,Iris-virginica
2046,63,64,6.1,2.9,4.7,1.4,Iris-versicolor
89,8,9,4.4,2.9,1.4,0.2,Iris-setosa
2251,96,97,5.7,2.9,4.2,1.3,Iris-versicolor
2907,56,57,6.3,3.3,4.7,1.6,Iris-versicolor
2337,134,135,6.1,2.6,5.6,1.4,Iris-virginica
3172,83,84,6.0,2.7,5.1,1.6,Iris-versicolor
60,60,61,5.0,2.0,3.5,1.0,Iris-versicolor
1519,34,35,4.9,3.1,1.5,0.1,Iris-setosa
418,130,131,7.4,2.8,6.1,1.9,Iris-virginica
915,145,146,6.7,3.0,5.2,2.3,Iris-virginica
2691,102,103,7.1,3.0,5.9,2.1,Iris-virginica
1991,139,140,6.9,3.1,5.4,2.1,Iris-virginica
2330,24,25,4.8,3.4,1.9,0.2,Iris-setosa
2716,114,115,5.8,2.8,5.1,2.4,Iris-virginica
2652,141,142,6.9,3.1,5.1,2.3,Iris-virginica
2654,24,25,4.8,3.4,1.9,0.2,Iris-setosa
2323,7,8,5.0,3.4,1.5,0.2,Iris-setosa
305,33,34,5.5,4.2,1.4,0.2,Iris-setosa
1432,82,83,5.8,2.7,3.9,1.2,Iris-versicolor
1417,121,122,5.6,2.8,4.9,2.0,Iris-virginica
1199,24,25,4.8,3.4,1.9,0.2,Iris-setosa
369,32,33,5.2,4.1,1.5,0.1,Iris-setosa
489,4,5,5.0,3.6,1.4,0.2,Iris-setosa
2871,13,14,4.3,3.0,1.1,0.1,Iris-setosa
437,143,144,6.8,3.2,5.9,2.3,Iris-virginica
2373,67,68,5.8,2.7,4.1,1.0,Iris-versicolor
1563,83,84,6.0,2.7,5.1,1.6,Iris-versicolor
1605,133,134,6.3,2.8,5.1,1.5,Iris-virginica
1277,93,94,5.0,2.3,3.3,1.0,Iris-versicolor
1730,143,144,6.8,3.2,5.9,2.3,Iris-virginica
1338,97,98,6.2,2.9,4.3,1.3,Iris-versicolor
938,80,81,5.5,2.4,3.8,1.1,Iris-versicolor
1928,107,108,7.3,2.9,6.3,1.8,Iris-virginica
2758,21,22,5.1,3.7,1.5,0.4,Iris-setosa
38,22,23,4.6,3.6,1.0,0.2,Iris-setosa
2022,75,76,6.6,3.0,4.4,1.4,Iris-versicolor
846,90,91,5.5,2.6,4.4,1.2,Iris-versicolor
95,71,72,6.1,2.8,4.0,1.3,Iris-versicolor
1008,69,70,5.6,2.5,3.9,1.1,Iris-versicolor
2610,30,31,4.8,3.1,1.6,0.2,Iris-setosa
685,29,30,4.7,3.2,1.6,0.2,Iris-setosa
627,15,16,5.7,4.4,1.5,0.4,Iris-setosa
1153,53,54,5.5,2.3,4.0,1.3,Iris-versicolor
971,82,83,5.8,2.7,3.9,1.2,Iris-versicolor
2383,71,72,6.1,2.8,4.0,1.3,Iris-versicolor
378,84,85,5.4,3.0,4.5,1.5,Iris-versicolor
1126,49,50,5.0,3.3,1.4,0.2,Iris-setosa
2488,91,92,6.1,3.0,4.6,1.4,Iris-versicolor
1865,24,25,4.8,3.4,1.9,0.2,Iris-setosa
2053,137,138,6.4,3.1,5.5,1.8,Iris-virginica
1059,96,97,5.7,2.9,4.2,1.3,Iris-versicolor
733,107,108,7.3,2.9,6.3,1.8,Iris-virginica
1229,133,134,6.3,2.8,5.1,1.5,Iris-virginica
263,19,20,5.1,3.8,1.5,0.3,Iris-setosa
1268,21,22,5.1,3.7,1.5,0.4,Iris-setosa
110,145,146,6.7,3.0,5.2,2.3,Iris-virginica
2475,125,126,7.2,3.2,6.0,1.8,Iris-virginica
1789,54,55,6.5,2.8,4.6,1.5,Iris-versicolor
1931,10,11,5.4,3.7,1.5,0.2,Iris-setosa
694,108,109,6.7,2.5,5.8,1.8,Iris-virginica
1839,103,104,6.3,2.9,5.6,1.8,Iris-virginica
1922,97,98,6.2,2.9,4.3,1.3,Iris-versicolor
2521,60,61,5.0,2.0,3.5,1.0,Iris-versicolor
1993,63,64,6.1,2.9,4.7,1.4,Iris-versicolor
2620,89,90,5.5,2.5,4.0,1.3,Iris-versicolor
1269,17,18,5.1,3.5,1.4,0.3,Iris-setosa
1292,124,125,6.7,3.3,5.7,2.1,Iris-virginica
1361,117,118,7.7,3.8,6.7,2.2,Iris-virginica
177,31,32,5.4,3.4,1.5,0.4,Iris-setosa
2023,72,73,6.3,2.5,4.9,1.5,Iris-versicolor
2269,125,126,7.2,3.2,6.0,1.8,Iris-virginica
1238,36,37,5.5,3.5,1.3,0.2,Iris-setosa
234,27,28,5.2,3.5,1.5,0.2,Iris-setosa
1455,74,75,6.4,2.9,4.3,1.3,Iris-versicolor
566,127,128,6.1,3.0,4.9,1.8,Iris-virginica
463,32,33,5.2,4.1,1.5,0.1,Iris-setosa
871,79,80,5.7,2.6,3.5,1.0,Iris-versicolor
790,144,145,6.7,3.3,5.7,2.5,Iris-virginica
1794,129,130,7.2,3.0,5.8,1.6,Iris-virginica
813,97,98,6.2,2.9,4.3,1.3,Iris-versicolor
1591,149,150,5.9,3.0,5.1,1.8,Iris-virginica
768,131,132,7.9,3.8,6.4,2.0,Iris-virginica
2028,123,124,6.3,2.7,4.9,1.8,Iris-virginica
2182,4,5,5.0,3.6,1.4,0.2,Iris-setosa
2974,95,96,5.7,3.0,4.2,1.2,Iris-versicolor
1462,6,7,4.6,3.4,1.4,0.3,Iris-setosa
2128,34,35,4.9,3.1,1.5,0.1,Iris-setosa
2893,53,54,5.5,2.3,4.0,1.3,Iris-versicolor
